Maturity,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0
2009,0.009139399999999999,0.0150549,0.020013200000000002,0.0240688,0.0274609,0.0303378,0.032793,0.0348918,0.0366839,0.0382091,0.039500600000000004,0.0405868,0.041492100000000004,0.0422381,0.0428435,0.043324999999999995,0.043697299999999994,0.0439733,0.0441648,0.044282,0.0443341,0.0443292,0.04427469999999999,0.044176900000000005,0.0440416,0.0438739,0.043678499999999995,0.0434593,0.04322,0.042963699999999994
2010,0.0059346,0.009392000000000001,0.013125199999999998,0.0167668,0.0201347,0.023145,0.025771600000000002,0.028022300000000003,0.0299227,0.0315077,0.0328144,0.0338798,0.0347382,0.0354208,0.035955,0.0363646,0.03667,0.0368888,0.0370358,0.0371232,0.037161599999999996,0.0371597,0.037124700000000004,0.0370628,0.036979000000000005,0.036877599999999996,0.036762,0.0366352,0.0364997,0.036357400000000005
2011,0.0090378,0.0124051,0.0158016,0.0190059,0.0219091,0.024469599999999998,0.0266851,0.0285745,0.0301675,0.031497899999999995,0.0325994,0.0335043,0.034241799999999996,0.0348377,0.0353148,0.0356926,0.0359876,0.0362141,0.0363839,0.0365071,0.036592099999999995,0.036645699999999996,0.0366739,0.0366816,0.0366726,0.0366505,0.0366178,0.0365769,0.0365297,0.0364777
2012,0.0005076,0.0019986,0.0044471,0.0073245,0.010296099999999999,0.013159,0.0157981,0.018156600000000002,0.0202147,0.021976100000000002,0.023458,0.024685000000000002,0.0256848,0.0264858,0.0271151,0.0275982,0.0279576,0.0282138,0.028384399999999997,0.028484600000000002,0.0285276,0.0285245,0.028484500000000003,0.0284154,0.028323900000000003,0.0282152,0.0280938,0.027963300000000003,0.0278266,0.027686099999999998
2013,0.0005623000000000001,0.0017599999999999998,0.0036791000000000003,0.0059985,0.008490600000000001,0.0109978,0.013414299999999999,0.015673,0.0177343,0.019578599999999998,0.0212005,0.0226038,0.0237988,0.0247999,0.0256231,0.0262859,0.0268053,0.0271981,0.0274802,0.027666,0.0277691,0.0278015,0.027774200000000002,0.0276967,0.0275775,0.0274241,0.0272429,0.0270397,0.026819000000000003,0.0265853
2014,5.37e-05,0.0003653,0.0014727000000000002,0.0030697000000000003,0.0049345,0.0069094,0.0088848,0.010786800000000001,0.0125682,0.014200999999999998,0.0156711,0.0169743,0.018113300000000002,0.0190953,0.0199303,0.0206298,0.021206299999999997,0.021671999999999997,0.0220393,0.0223196,0.0225238,0.0226618,0.022742599999999998,0.0227744,0.022764600000000003,0.0227196,0.0226452,0.022546300000000002,0.0224275,0.0222926
2015,-0.0026759,-0.0024029,-0.0018103,-0.0008554000000000001,0.0003317,0.0016163,0.0029018,0.0041289,0.0052659000000000004,0.0062993,0.0072266,0.008051899999999999,0.008782400000000001,0.009426799999999999,0.0099939,0.0104925,0.010930500000000001,0.011315299999999999,0.011653400000000001,0.0119505,0.0122119,0.012442,0.012644800000000001,0.0128236,0.0129817,0.0131214,0.013245199999999999,0.0133551,0.013452800000000001,0.0135398
2016,-0.0060558999999999995,-0.005997,-0.0056379,-0.004891599999999999,-0.0038699,-0.0027087,-0.0015146,-0.00035749999999999996,0.0007235,0.0017104,0.0025987,0.0033918,0.004097,0.004723300000000001,0.005280099999999999,0.005776099999999999,0.006219400000000001,0.006616800000000001,0.0069747,0.007298099999999999,0.0075915999999999996,0.007859,0.0081034,0.0083276,0.0085341,0.0087247,0.0089013,0.0090653,0.009217999999999999,0.0093605
2017,-0.0076081,-0.0072770000000000005,-0.0063257,-0.0048971,-0.0032240999999999997,-0.0014957,0.0001669,0.0016993,0.0030755,0.004293,0.0053614,0.006296199999999999,0.0071140000000000005,0.0078313,0.0084626,0.0090208,0.009516799999999999,0.009959599999999999,0.0103571,0.0107154,0.011040099999999999,0.0113355,0.011605399999999998,0.011852799999999998,0.012080500000000001,0.012290700000000002,0.0124853,0.0126661,0.0128344,0.0129915
2018,-0.006795099999999999,-0.0060259,-0.0046041,-0.00294,-0.0012571,0.0003313,0.0017751,0.0030594,0.0041879,0.0051735,0.0060322,0.0067805,0.0074341,0.0080068,0.0085109,0.0089565,0.0093524,0.0097059,0.010022999999999999,0.010308900000000001,0.010567899999999998,0.010803400000000001,0.0110184,0.0112155,0.0113968,0.0115642,0.0117191,0.011862900000000001,0.0119968,0.0121218
2019,-0.006661899999999999,-0.006855099999999999,-0.0066554000000000006,-0.0061668999999999995,-0.0054954,-0.0047275,-0.0039261,-0.0031336000000000003,-0.0023762,-0.0016683999999999998,-0.0010164,-0.0004218,0.0001173,0.0006044000000000001,0.0010439,0.0014404,0.0017985000000000002,0.0021224,0.0024161,0.0026829999999999996,0.0029263,0.0031485000000000003,0.0033523,0.0035396,0.0037122,0.0038717,0.0040195,0.0041569,0.0042847,0.0044041
2020,-0.0066483,-0.0070155999999999994,-0.0071304,-0.0070074000000000004,-0.0067051,-0.0062868,-0.0058052,-0.005299700000000001,-0.004797,-0.0043139,-0.0038601,-0.0034400999999999998,-0.003055,-0.0027042,-0.0023857,-0.0020969,-0.0018352,-0.0015976999999999999,-0.001382,-0.0011855,-0.0010062,-0.0008422,-0.0006916,-0.0005532,-0.00042540000000000004,-0.0003073,-0.00019769999999999998,-9.59e-05,-1e-06,8.76e-05
2021,-0.0071738,-0.007317399999999999,-0.0071221,-0.0067007,-0.006141,-0.005507499999999999,-0.004846,-0.004188,-0.003554,-0.0029568,-0.0024038,-0.0018981,-0.0014406,-0.0010301,-0.0006643,-0.00034020000000000003,-5.4499999999999997e-05,0.00019630000000000003,0.00041549999999999996,0.0006066,0.0007725999999999999,0.0009165,0.0010409,0.0011482,0.0012404999999999998,0.0013199,0.0013880000000000001,0.0014463000000000002,0.0014961,0.0015387
2022,0.0046996,0.0068445,0.0081113,0.0091271,0.009978,0.010687199999999999,0.0112738,0.011756299999999999,0.0121523,0.012477199999999999,0.012743899999999999,0.0129631,0.013143499999999999,0.0132923,0.0134152,0.0135167,0.0136008,0.0136703,0.0137279,0.013775500000000001,0.013814900000000001,0.0138473,0.0138739,0.0138958,0.0139135,0.0139279,0.0139395,0.0139486,0.0139558,0.0139612
